dataset,controller,seed,step,reference_shift,certified_margin,certified_slack,anchor_value,candidate_value,delta_loss,delta_benefit,delta_violation,gate_tau,activated,anchor_preserved,post_switch_violation,rejected_candidates,reject_safety,reject_loss,reject_benefit,reject_violation,candidate_count,safe_nonempty,fallback,L_before,drift,success,slack_quantile,shift_bucket
test,camc_rsrc_anchor,0,227,0.0,-0.08871656188047551,0.0013007650787093539,1.7539713738085956,1.7401276486997337,,,,,0.0,1.0,,2,1,0,0,0,4,1.0,0.0,0.0,-0.3708196043583393,1.0,Q3,low
test,camc_rsrc_anchor,0,228,0.0,-0.10019510259624256,0.09064051351779645,1.2016509257082484,1.1995354863949672,,,,,0.0,1.0,,1,0,0,0,0,4,1.0,0.0,0.0,-0.4512005728570292,0.0,Q5,low
test,camc_rsrc_anchor,0,229,0.0,-0.10154251306024664,0.03453537170032339,1.3935270693451212,1.3927286732879909,,,,,0.0,1.0,,2,1,0,0,0,4,1.0,0.0,0.0,-0.40644665391595375,0.0,Q4,low
test,camc_rsrc_anchor,0,230,0.0,,-0.021379431417967054,1.7760826276006538,,,,,,0.0,1.0,,3,3,0,0,0,4,0.0,1.0,0.0,-0.3173811737964965,0.0,Q3,low
test,camc_rsrc_anchor,0,231,0.0,,-0.06755272765710263,1.790939122142634,,,,,,0.0,1.0,,3,3,0,0,0,4,0.0,1.0,0.0,-0.3114723606173597,0.0,Q2,low
test,camc_rsrc_anchor,0,232,0.0,,-0.007475232558778577,1.714429211790116,,,,,,0.0,1.0,,4,4,0,0,0,5,0.0,1.0,0.0,-0.40311799130933407,0.0,Q3,low
test,camc_rsrc_anchor,0,233,0.0,,-0.05158874697162985,1.7994341091619872,,,,,,0.0,1.0,,3,3,0,0,0,4,0.0,1.0,0.0,-0.33358084027338064,1.0,Q2,low
test,camc_rsrc_anchor,0,234,0.0,-0.09039872625567481,0.03896792255966319,1.4079720477312758,1.3965509009305246,,,,,0.0,1.0,,2,1,0,0,0,4,1.0,0.0,0.0,-0.46450757691620076,1.0,Q4,low
test,camc_rsrc_anchor,0,235,0.0,-0.09386025860363768,0.06832608668337292,1.3906164577038764,1.3828355200346099,,,,,0.0,1.0,,1,0,0,0,0,3,1.0,0.0,0.0,-0.4079632223986852,0.0,Q5,low
test,camc_rsrc_anchor,0,236,0.0,,-0.0005751657927915987,1.7646168661097694,,,,,,0.0,1.0,,3,3,0,0,0,4,0.0,1.0,0.0,-0.3273296546493789,0.0,Q3,low
test,camc_rsrc_anchor,0,237,0.0,,-0.05238593647544132,1.7551559729167914,,,,,,0.0,1.0,,3,3,0,0,0,4,0.0,1.0,0.0,-0.2839829568539015,0.0,Q2,low
test,camc_rsrc_anchor,0,238,0.0,,-0.08607226663035128,1.7277141949922563,,,,,,0.0,1.0,,3,3,0,0,0,4,0.0,1.0,0.0,-0.2880014372592614,0.0,Q2,low
test,camc_rsrc_anchor,0,239,0.0,,-0.11970128303364658,1.7770260401376197,,,,,,0.0,1.0,,3,3,0,0,0,4,0.0,1.0,0.0,-0.318621708898913,0.0,Q1,low
test,camc_rsrc_anchor,0,240,0.0,,-0.14063299409155072,1.7975559761082613,,,,,,0.0,1.0,,3,3,0,0,0,4,0.0,1.0,0.0,-0.32553675019239725,1.0,Q1,low
test,camc_rsrc_anchor,0,241,0.0,,-0.049674889860437554,1.7585920566705249,,,,,,0.0,1.0,,3,3,0,0,0,4,0.0,1.0,0.0,-0.3615537124050327,1.0,Q2,low
test,camc_rsrc_anchor,0,242,0.0,-0.09722340306243113,0.04209616546597528,1.3452572204643036,1.341341525731751,,,,,0.0,1.0,,2,1,0,0,0,4,1.0,0.0,0.0,-0.47000616516489346,1.0,Q4,low
test,camc_rsrc_anchor,0,243,0.0,-0.09240235565271679,0.07359315156878021,1.315769348847505,1.3072125498709135,,,,,0.0,1.0,,1,0,0,0,0,3,1.0,0.0,0.0,-0.4664845074103229,1.0,Q5,low
test,camc_rsrc_anchor,0,244,0.0,-0.08920536981846847,0.12264425607455101,1.3407133302455059,1.3290559969121722,,,,,0.0,1.0,,1,0,0,0,0,4,1.0,0.0,0.0,-0.4392835025776318,0.0,Q5,low
test,camc_rsrc_anchor,0,245,0.0,-0.09967774617710537,0.07394636678121114,1.3345170933892812,1.3332904505532788,,,,,0.0,1.0,,1,0,0,0,0,4,1.0,0.0,0.0,-0.4384862624669144,0.0,Q5,low
test,camc_rsrc_anchor,0,246,0.0,-0.10095655865070334,0.039544024828316315,1.2529050277935212,1.2529050277935212,,,,,0.0,1.0,,1,1,0,0,0,4,1.0,0.0,0.0,-0.436368885158078,0.0,Q4,low
test,camc_rsrc_anchor,0,247,0.0,-0.10114405490600838,0.0025076815451522405,1.516663979355564,1.516663979355564,,,,,0.0,1.0,,2,2,0,0,0,5,1.0,0.0,0.0,-0.3172967923549955,0.0,Q3,low
test,camc_rsrc_anchor,0,248,0.0,-0.025239741623961517,0.025118087989828952,1.3539668260800464,1.2779795409172396,,,,,0.0,1.0,,2,1,0,0,0,4,1.0,0.0,0.0,-0.4134664648578455,0.0,Q4,low
test,camc_rsrc_anchor,0,249,0.0,,0.008313218335305517,1.8023995946376865,,,,,,0.0,1.0,,3,3,0,0,0,4,0.0,1.0,0.0,-0.30395584912596185,0.0,Q4,low
test,camc_rsrc_anchor,1,0,0.0,-0.1926763864709379,0.08603879783461926,1.342230934894756,1.3305736015614222,,,,,0.0,1.0,,1,0,0,0,0,4,1.0,0.0,0.0,-0.5162923947654907,0.0,Q5,low
test,camc_rsrc_anchor,1,1,0.0,,0.030628880428990965,1.768674953169961,,,,,,0.0,1.0,,1,1,0,0,0,2,0.0,1.0,0.0,-0.45622718040723975,1.0,Q4,low
test,camc_rsrc_anchor,1,2,0.0,-0.18715716944611016,0.05781293697440179,1.3799182268479393,1.368260893514606,,,,,0.0,1.0,,1,0,0,0,0,3,1.0,0.0,0.0,-0.5619947146963392,1.0,Q5,low
test,camc_rsrc_anchor,1,3,0.0,-0.0855515799010827,0.022751826252253415,1.5152269593888725,1.4046072695324743,,,,,0.0,1.0,,1,0,0,0,0,2,1.0,0.0,0.0,-0.45879935570268676,0.0,Q4,low
test,camc_rsrc_anchor,1,4,0.0,,-0.022253740311554512,1.7989766243205731,,,,,,0.0,1.0,,1,1,0,0,0,2,0.0,1.0,0.0,-0.36887627108936566,0.0,Q3,low
test,camc_rsrc_anchor,1,5,0.0,,0.008487720842223795,1.7889570234767715,,,,,,0.0,1.0,,1,1,0,0,0,2,0.0,1.0,0.0,-0.35307936885791574,1.0,Q4,low
test,camc_rsrc_anchor,1,6,0.0,-0.08190048798715682,0.025755670865183905,1.5238226781250765,1.4164583490956342,,,,,0.0,1.0,,1,0,0,0,0,4,1.0,0.0,0.0,-0.43490002920699045,0.0,Q4,low
test,camc_rsrc_anchor,1,7,0.0,,0.03529932661959892,1.7845625182261795,,,,,,0.0,1.0,,3,3,0,0,0,4,0.0,1.0,0.0,-0.3826786719376651,0.0,Q4,low
test,camc_rsrc_anchor,1,8,0.0,,-0.026634599290561667,1.8276993961522692,,,,,,0.0,1.0,,1,1,0,0,0,2,0.0,1.0,0.0,-0.33389048598810644,0.0,Q3,low
test,camc_rsrc_anchor,1,9,0.0,,-0.04913175490886945,1.8190898888137261,,,,,,0.0,1.0,,1,1,0,0,0,2,0.0,1.0,0.0,-0.3525947827452339,0.0,Q2,low
test,camc_rsrc_anchor,1,10,0.0,,-0.0882222465664193,1.8289958457763436,,,,,,0.0,1.0,,1,1,0,0,0,2,0.0,1.0,0.0,-0.3366147001741559,0.0,Q2,low
test,camc_rsrc_anchor,1,11,0.0,,-0.11736915875329346,1.8464855234320576,,,,,,0.0,1.0,,1,1,0,0,0,2,0.0,1.0,0.0,-0.3197236147097166,0.0,Q1,low
test,camc_rsrc_anchor,1,12,0.0,,-0.09137993123290422,1.7960527531088895,,,,,,0.0,1.0,,3,3,0,0,0,4,0.0,1.0,0.0,-0.3267664244826246,0.0,Q2,low
test,camc_rsrc_anchor,1,13,0.0,,-0.11339764977622147,1.84361347077401,,,,,,0.0,1.0,,1,1,0,0,0,2,0.0,1.0,0.0,-0.34912837530694635,1.0,Q1,low
test,camc_rsrc_anchor,1,14,0.0,-0.06624896183530449,0.009524214914705453,1.7747706033319437,1.6661047094095582,,,,,0.0,1.0,,1,0,0,0,0,4,1.0,0.0,0.0,-0.390487374958432,0.0,Q4,low
test,camc_rsrc_anchor,1,15,0.0,-0.054122594648050554,0.036058327757487185,1.5341941205901821,1.414884005874824,,,,,0.0,1.0,,2,1,0,0,0,5,1.0,0.0,0.0,-0.4638916770688399,0.0,Q4,low
test,camc_rsrc_anchor,1,16,0.0,,-0.018776733949076863,1.8490250572360707,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.31761287150060613,0.0,Q3,low
test,camc_rsrc_anchor,1,17,0.0,,-0.2009003196185694,1.9507970159664962,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.17822558568593105,0.0,Q1,low
test,camc_rsrc_anchor,1,18,0.0,,-0.09971511672361677,1.8596734763749159,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.33087597712682937,1.0,Q2,low
test,camc_rsrc_anchor,1,19,0.0,-0.05910512673359039,0.019297793803542462,1.765710305537223,1.6570441232888693,,,,,0.0,1.0,,1,0,0,0,0,4,1.0,0.0,0.0,-0.3364577215931406,0.0,Q4,low
test,camc_rsrc_anchor,1,20,0.0,,-0.032547975869242934,1.8470984128933448,,,,,,0.0,1.0,,1,1,0,0,0,2,0.0,1.0,0.0,-0.29108183712811353,0.0,Q3,low
test,camc_rsrc_anchor,1,21,0.0,,-0.23850653246184522,1.9671777621283861,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.13632024176989493,0.0,Q1,low
test,camc_rsrc_anchor,1,22,0.0,,-0.050586154834178165,1.7215928609690936,,,,,,0.0,1.0,,4,4,0,0,0,5,0.0,1.0,0.0,-0.37284380936434175,0.0,Q2,low
test,camc_rsrc_anchor,1,23,0.0,,-0.03367217168193071,1.7310977288267595,,,,,,0.0,1.0,,3,3,0,0,0,4,0.0,1.0,0.0,-0.3706168200482439,0.0,Q3,low
test,camc_rsrc_anchor,1,24,0.0,,-0.07513219672114912,1.8287105900320793,,,,,,0.0,1.0,,1,1,0,0,0,2,0.0,1.0,0.0,-0.3284001160299262,0.0,Q2,low
test,camc_rsrc_anchor,1,25,0.0,,-0.10693847166759118,1.8182753710861181,,,,,,0.0,1.0,,3,3,0,0,0,4,0.0,1.0,0.0,-0.34159197930018337,0.0,Q1,low
test,camc_rsrc_anchor,1,26,0.0,,-0.13118119091911784,1.8496669947757791,,,,,,0.0,1.0,,1,1,0,0,0,2,0.0,1.0,0.0,-0.2998864519547206,0.0,Q1,low
test,camc_rsrc_anchor,1,27,0.0,,-0.14835445389469792,1.8184146642143686,,,,,,0.0,1.0,,3,3,0,0,0,4,0.0,1.0,0.0,-0.3352199548311743,0.0,Q1,low
test,camc_rsrc_anchor,1,28,0.0,,-0.1617204976336606,1.8401050472066052,,,,,,0.0,1.0,,1,1,0,0,0,2,0.0,1.0,0.0,-0.3121124816199214,0.0,Q1,low
test,camc_rsrc_anchor,1,29,0.0,,-0.8455543527238649,2.315217713706715,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,0.497392431871443,0.0,Q1,low
test,camc_rsrc_anchor,1,30,0.0,,-0.1904575361447501,1.8819688614202832,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.497392431871443,-0.3385551750141551,1.0,Q1,low
test,camc_rsrc_anchor,1,31,0.0,,-0.030605702660526424,1.7540153669483214,,,,,,0.0,1.0,,4,4,0,0,0,5,0.0,1.0,0.1588372568572879,-0.41155015940909445,0.0,Q3,low
test,camc_rsrc_anchor,1,32,0.0,,-0.06738642780482373,1.8136765421974936,,,,,,0.0,1.0,,1,1,0,0,0,2,0.0,1.0,0.0,-0.330608176538802,0.0,Q2,low
test,camc_rsrc_anchor,1,33,0.0,,-0.09477356494499478,1.721136219990079,,,,,,0.0,1.0,,3,3,0,0,0,4,0.0,1.0,0.0,-0.3626997470431002,0.0,Q2,low
test,camc_rsrc_anchor,1,34,0.0,,-0.0801446005630162,1.7977619046997226,,,,,,0.0,1.0,,3,3,0,0,0,4,0.0,1.0,0.0,-0.385210154506344,1.0,Q2,low
test,camc_rsrc_anchor,1,35,0.0,-0.04808578707991645,0.024253359156222926,1.5355548204521283,1.432282367095231,,,,,0.0,1.0,,1,0,0,0,0,4,1.0,0.0,0.0,-0.4282234682738015,0.0,Q4,low
test,camc_rsrc_anchor,1,36,0.0,,-0.0191743806965744,1.8179376203305972,,,,,,0.0,1.0,,1,1,0,0,0,2,0.0,1.0,0.0,-0.3367743105405074,0.0,Q3,low
test,camc_rsrc_anchor,1,37,0.0,,-0.06588850133632862,1.826693528950094,,,,,,0.0,1.0,,1,1,0,0,0,2,0.0,1.0,0.0,-0.3171483043057548,0.0,Q2,low
test,camc_rsrc_anchor,1,38,0.0,,-0.10044960924295832,1.8104055604087392,,,,,,0.0,1.0,,3,3,0,0,0,4,0.0,1.0,0.0,-0.3478211239991163,0.0,Q2,low
test,camc_rsrc_anchor,1,39,0.0,,-0.12597151428690867,1.8007398478511454,,,,,,0.0,1.0,,3,3,0,0,0,4,0.0,1.0,0.0,-0.3487913005688093,0.0,Q1,low
test,camc_rsrc_anchor,1,40,0.0,,-0.09786511732233971,1.7878323500828985,,,,,,0.0,1.0,,3,3,0,0,0,4,0.0,1.0,0.0,-0.36119527971251686,0.0,Q2,low
test,camc_rsrc_anchor,1,41,0.0,,-0.1166772166573975,1.818833577995361,,,,,,0.0,1.0,,1,1,0,0,0,2,0.0,1.0,0.0,-0.3273962593060083,0.0,Q1,low
test,camc_rsrc_anchor,1,42,0.0,,-0.13774436133782064,1.808763611804046,,,,,,0.0,1.0,,3,3,0,0,0,4,0.0,1.0,0.0,-0.3669162405202154,1.0,Q1,low
test,camc_rsrc_anchor,1,43,0.0,,-0.048031577272804604,1.7906536422392718,,,,,,0.0,1.0,,3,3,0,0,0,4,0.0,1.0,0.0,-0.34281789035776017,0.0,Q2,low
test,camc_rsrc_anchor,1,44,0.0,,-0.08753426458907376,1.805920355869819,,,,,,0.0,1.0,,3,3,0,0,0,4,0.0,1.0,0.0,-0.33294608591286134,0.0,Q2,low
test,camc_rsrc_anchor,1,45,0.0,,-0.11638399623683049,1.8011456420124734,,,,,,0.0,1.0,,3,3,0,0,0,4,0.0,1.0,0.0,-0.339613233529402,0.0,Q1,low
test,camc_rsrc_anchor,1,46,0.0,,-0.09117563729823686,1.7883277412720413,,,,,,0.0,1.0,,3,3,0,0,0,4,0.0,1.0,0.0,-0.359626475032465,0.0,Q2,low
test,camc_rsrc_anchor,1,47,0.0,,-0.10551098690510696,1.7482877653002618,,,,,,0.0,1.0,,3,3,0,0,0,4,0.0,1.0,0.0,-0.3194738798225134,0.0,Q1,low
test,camc_rsrc_anchor,1,48,0.0,,-0.12102740065527384,1.663995267627342,,,,,,0.0,1.0,,3,3,0,0,0,4,0.0,1.0,0.0,-0.33130561500407574,0.0,Q1,low
test,camc_rsrc_anchor,1,49,0.0,,-0.10390968356663977,1.7882882760289331,,,,,,0.0,1.0,,3,3,0,0,0,4,0.0,1.0,0.0,-0.3509731893858302,0.0,Q1,low
test,camc_rsrc_anchor,1,50,0.0,,-0.13539492290827504,1.8969131921015716,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.21494588397889564,0.0,Q1,low
test,camc_rsrc_anchor,1,51,0.0,,-0.14172627956192008,1.871698337215384,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.2553169540521548,0.0,Q1,low
test,camc_rsrc_anchor,1,52,0.0,,-0.10918432357160368,1.7949778421388296,,,,,,0.0,1.0,,3,3,0,0,0,4,0.0,1.0,0.0,-0.34104958184437373,0.0,Q1,low
test,camc_rsrc_anchor,1,53,0.0,,-0.07675623799779441,1.7620514279436672,,,,,,0.0,1.0,,4,4,0,0,0,5,0.0,1.0,0.0,-0.36716845802364856,0.0,Q2,low
test,camc_rsrc_anchor,1,54,0.0,,-0.056727293529745815,1.783752870688705,,,,,,0.0,1.0,,4,4,0,0,0,5,0.0,1.0,0.0,-0.35656058925026707,0.0,Q2,low
test,camc_rsrc_anchor,1,55,0.0,,-0.08965197364726007,1.8769309043056284,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.2436842826144901,0.0,Q2,low
test,camc_rsrc_anchor,1,56,0.0,,-0.029337308836681397,1.4464031483868358,,,,,,0.0,1.0,,4,4,0,0,0,5,0.0,1.0,0.0,-0.34780033759028084,1.0,Q3,low
test,camc_rsrc_anchor,1,57,0.0,-0.13643445975636848,0.03838698669200477,1.3208451174651448,1.3197809396815243,,,,,0.0,1.0,,1,0,0,0,0,3,1.0,0.0,0.0,-0.4540366597002664,1.0,Q4,low
test,camc_rsrc_anchor,1,58,0.0,,0.02495229094548085,1.7826097128631093,,,,,,0.0,1.0,,3,3,0,0,0,4,0.0,1.0,0.0,-0.3640796500432726,1.0,Q4,low
test,camc_rsrc_anchor,1,59,0.0,-0.12483991848036188,0.04883102947809401,1.4039487543032483,1.3925100853810788,,,,,0.0,1.0,,1,0,0,0,0,3,1.0,0.0,0.0,-0.47305887019376697,1.0,Q5,low
test,camc_rsrc_anchor,1,60,0.0,-0.13114360331314567,0.13926086793485615,1.2499837333978958,1.2453307972751504,,,,,0.0,1.0,,1,0,0,0,0,4,1.0,0.0,0.0,-0.4966180083929319,0.0,Q5,low
test,camc_rsrc_anchor,1,61,0.0,-0.029066002646019884,0.03595170428912689,1.5260715635432138,1.419679097308412,,,,,0.0,1.0,,1,0,0,0,0,4,1.0,0.0,0.0,-0.3920077846195607,0.0,Q4,low
test,camc_rsrc_anchor,1,62,0.0,,-0.015446446000784042,1.7745772464197107,,,,,,0.0,1.0,,3,3,0,0,0,4,0.0,1.0,0.0,-0.37062611450386734,1.0,Q3,low
test,camc_rsrc_anchor,1,63,0.0,-0.12611698440414243,0.018849682443896176,1.3906091775949183,1.3822140040260948,,,,,0.0,1.0,,1,0,0,0,0,3,1.0,0.0,0.0,-0.46217702668638116,1.0,Q4,low
test,camc_rsrc_anchor,1,64,0.0,-0.13085589597685912,0.10986555734765768,1.1316155091059297,1.128432862439706,,,,,0.0,1.0,,1,0,0,0,0,4,1.0,0.0,0.0,-0.5299903363434287,1.0,Q5,low
test,camc_rsrc_anchor,1,65,0.0,,0.004039910456418744,1.7691127350776843,,,,,,0.0,1.0,,1,1,0,0,0,2,0.0,1.0,0.0,-0.3073658201749381,0.0,Q3,low
test,camc_rsrc_anchor,1,66,0.0,,-0.007543790959690655,1.7951571324183293,,,,,,0.0,1.0,,1,1,0,0,0,2,0.0,1.0,0.0,-0.24687105472509602,0.0,Q3,low
test,camc_rsrc_anchor,1,67,0.0,-0.12141259443842842,0.003212695197032156,1.4026967544009257,1.391039421067592,,,,,0.0,1.0,,2,1,0,0,0,4,1.0,0.0,0.0,-0.3522834456842977,0.0,Q3,low
test,camc_rsrc_anchor,1,68,0.0,-0.12756372105182567,0.0034845215664031093,1.7623271016663549,1.757031921103053,,,,,0.0,1.0,,3,2,0,0,0,5,1.0,0.0,0.0,-0.31092606355481495,1.0,Q3,low
test,camc_rsrc_anchor,1,69,0.0,-0.12226400696985701,0.04071776227636237,1.4364070268959004,1.4267490546104031,,,,,0.0,1.0,,1,0,0,0,0,3,1.0,0.0,0.0,-0.35284073335037486,0.0,Q4,low
test,camc_rsrc_anchor,1,70,0.0,-0.12588782784918062,0.0010505624529892899,1.4216267132371179,1.415668286350462,,,,,0.0,1.0,,2,1,0,0,0,4,1.0,0.0,0.0,-0.3926724517150626,0.0,Q3,low
test,camc_rsrc_anchor,1,71,0.0,,-0.04378513298218467,1.7903537750081018,,,,,,0.0,1.0,,3,3,0,0,0,4,0.0,1.0,0.0,-0.32200276486545376,0.0,Q2,low
test,camc_rsrc_anchor,1,72,0.0,,-0.0843729009884886,1.8199061250776478,,,,,,0.0,1.0,,3,3,0,0,0,4,0.0,1.0,0.0,-0.23131298370137765,0.0,Q2,low
test,camc_rsrc_anchor,1,73,0.0,,-0.11514282551967847,1.7996523494454744,,,,,,0.0,1.0,,3,3,0,0,0,4,0.0,1.0,0.0,-0.3426278892481057,1.0,Q1,low
test,camc_rsrc_anchor,1,74,0.0,,-0.031233112409290165,1.7862980840282967,,,,,,0.0,1.0,,3,3,0,0,0,4,0.0,1.0,0.0,-0.32193937668741984,0.0,Q3,low
test,camc_rsrc_anchor,1,75,0.0,,-0.0748076604013197,1.7927552277403316,,,,,,0.0,1.0,,3,3,0,0,0,4,0.0,1.0,0.0,-0.35049489804646483,1.0,Q2,low
test,camc_rsrc_anchor,1,76,0.0,,-0.0011900839840701671,1.7638719233733355,,,,,,0.0,1.0,,3,3,0,0,0,4,0.0,1.0,0.0,-0.34581856573629266,0.0,Q3,low
test,camc_rsrc_anchor,1,77,0.0,,-0.005385346239008104,1.7308472151464578,,,,,,0.0,1.0,,4,4,0,0,0,5,0.0,1.0,0.0,-0.3948358729890172,0.0,Q3,low
test,camc_rsrc_anchor,1,78,0.0,,-0.04864873958139426,1.7777552074617358,,,,,,0.0,1.0,,3,3,0,0,0,4,0.0,1.0,0.0,-0.34772121380995585,0.0,Q2,low
test,camc_rsrc_anchor,1,79,0.0,,-0.08825836280596344,1.8399901552649056,,,,,,0.0,1.0,,1,1,0,0,0,2,0.0,1.0,0.0,-0.27327467662868477,0.0,Q2,low
test,camc_rsrc_anchor,1,80,0.0,,-0.09832835112726879,1.7367532551926899,,,,,,0.0,1.0,,3,3,0,0,0,4,0.0,1.0,0.0,-0.3162858054128548,1.0,Q2,low
test,camc_rsrc_anchor,1,81,0.0,-0.12605198464244424,0.02573539282766313,1.0295561835578824,1.0276308530436644,,,,,0.0,1.0,,1,0,0,0,0,3,1.0,0.0,0.0,-0.3163354039442753,0.0,Q4,low
test,camc_rsrc_anchor,1,82,0.0,,-0.052301931973369076,1.8079614977652172,,,,,,0.0,1.0,,1,1,0,0,0,2,0.0,1.0,0.0,-0.2771233770593303,0.0,Q2,low
test,camc_rsrc_anchor,1,83,0.0,,-0.09058380411204903,1.8137526361285743,,,,,,0.0,1.0,,3,3,0,0,0,4,0.0,1.0,0.0,-0.3015240492278899,0.0,Q2,low
test,camc_rsrc_anchor,1,84,0.0,,-0.07178365183430757,1.7629806101841767,,,,,,0.0,1.0,,4,4,0,0,0,5,0.0,1.0,0.0,-0.37205890066569264,0.0,Q2,low
test,camc_rsrc_anchor,1,85,0.0,,-0.050559965494125114,1.7789710381460861,,,,,,0.0,1.0,,4,4,0,0,0,5,0.0,1.0,0.0,-0.3518842262610592,0.0,Q2,low
test,camc_rsrc_anchor,1,86,0.0,,-0.08358947326434851,1.8090238990254868,,,,,,0.0,1.0,,3,3,0,0,0,4,0.0,1.0,0.0,-0.31306219729632073,0.0,Q2,low
test,camc_rsrc_anchor,1,87,0.0,,-0.11337102200001059,1.8212173791665118,,,,,,0.0,1.0,,3,3,0,0,0,4,0.0,1.0,0.0,-0.33535163696950493,1.0,Q1,low
test,camc_rsrc_anchor,1,88,0.0,,-0.1616920136086346,1.9036655399628577,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.1714810078901613,0.0,Q1,low
test,camc_rsrc_anchor,1,89,0.0,,-0.026634807047969167,1.760412577607577,,,,,,0.0,1.0,,4,4,0,0,0,5,0.0,1.0,0.0,-0.36514191156191306,0.0,Q3,low
test,camc_rsrc_anchor,1,90,0.0,,-0.010694207395952171,1.6751383982771593,,,,,,0.0,1.0,,4,4,0,0,0,5,0.0,1.0,0.0,-0.3367508828502714,0.0,Q3,low
test,camc_rsrc_anchor,1,91,0.0,,-0.008240166383474357,1.7164344121932689,,,,,,0.0,1.0,,4,4,0,0,0,5,0.0,1.0,0.0,-0.3553871790183328,0.0,Q3,low
test,camc_rsrc_anchor,1,92,0.0,0.007573953345237472,0.02080828340541796,1.5385623644212538,1.4063073244212538,,,,,1.0,0.0,0.0,1,1,0,0,0,5,1.0,0.0,0.0,-0.4183710051621014,0.0,Q4,low
test,camc_rsrc_anchor,1,93,0.0,,0.04595771342230692,1.8069326850132232,,,,,,0.0,1.0,,3,3,0,0,0,4,0.0,1.0,0.0,-0.3278960377453645,0.0,Q4,low
test,camc_rsrc_anchor,1,94,0.0,,-0.0331312437532395,1.8323164099410127,,,,,,0.0,1.0,,1,1,0,0,0,2,0.0,1.0,0.0,-0.27494722235091595,0.0,Q3,low
test,camc_rsrc_anchor,1,95,0.0,,-0.08743022456593019,1.8050178492382423,,,,,,0.0,1.0,,3,3,0,0,0,4,0.0,1.0,0.0,-0.34346335288756785,1.0,Q2,low
test,camc_rsrc_anchor,1,96,0.0,,-0.009575880328318798,1.7735709341308858,,,,,,0.0,1.0,,3,3,0,0,0,4,0.0,1.0,0.0,-0.343796433871663,0.0,Q3,low
test,camc_rsrc_anchor,1,97,0.0,,-0.011699179130255644,1.7451566779696868,,,,,,0.0,1.0,,4,4,0,0,0,5,0.0,1.0,0.0,-0.3829061438125159,0.0,Q3,low
test,camc_rsrc_anchor,1,98,0.0,,-0.05169177369602962,1.7522166669931618,,,,,,0.0,1.0,,3,3,0,0,0,4,0.0,1.0,0.0,-0.3871537482700522,1.0,Q2,low
test,camc_rsrc_anchor,1,99,0.0,-0.1147028301951033,0.0003820535041512141,1.306311941411684,1.2988614171811346,,,,,0.0,1.0,,1,0,0,0,0,3,1.0,0.0,0.0,-0.4508366338251849,1.0,Q3,low
test,camc_rsrc_anchor,1,100,0.0,-0.11481770463522063,0.06968208125109598,1.36945457498381,1.3624379026478295,,,,,0.0,1.0,,1,0,0,0,0,4,1.0,0.0,0.0,-0.49739397456691054,1.0,Q5,low
test,camc_rsrc_anchor,1,101,0.0,-0.12149203537996005,0.17636580834879428,1.185606907030118,1.185606907030118,,,,,0.0,1.0,,0,0,0,0,0,4,1.0,0.0,0.0,-0.5233205424892282,0.0,Q5,low
test,camc_rsrc_anchor,1,102,0.0,,0.04666295895660938,1.7780941116783202,,,,,,0.0,1.0,,1,1,0,0,0,2,0.0,1.0,0.0,-0.3233591256257236,0.0,Q4,low
test,camc_rsrc_anchor,1,103,0.0,-0.1165453301017115,0.03576859271090482,1.3969049745786621,1.3922924844827798,,,,,0.0,1.0,,2,1,0,0,0,4,1.0,0.0,0.0,-0.3730225033736815,0.0,Q4,low
test,camc_rsrc_anchor,1,104,0.0,-0.12117985378548306,0.0008811143943416866,1.4267735960627161,1.4267735960627161,,,,,0.0,1.0,,0,0,0,0,0,3,1.0,0.0,0.0,-0.3762130973529606,0.0,Q3,low
test,camc_rsrc_anchor,1,105,0.0,,-0.04840585085569593,1.822671614500066,,,,,,0.0,1.0,,1,1,0,0,0,2,0.0,1.0,0.0,-0.27451846288942044,0.0,Q2,low
test,camc_rsrc_anchor,1,106,0.0,,-0.035870240422307575,1.711942772526402,,,,,,0.0,1.0,,4,4,0,0,0,5,0.0,1.0,0.0,-0.36542430554228295,0.0,Q3,low
test,camc_rsrc_anchor,1,107,0.0,-0.08173906785980845,0.0035247236455945297,1.332765632538767,1.2937306523117862,,,,,0.0,1.0,,2,1,0,0,0,4,1.0,0.0,0.0,-0.48666828304073156,1.0,Q3,low
test,camc_rsrc_anchor,1,108,0.0,-0.11674745417304372,0.06382387690192518,1.411650372346047,1.408521203074411,,,,,0.0,1.0,,1,0,0,0,0,4,1.0,0.0,0.0,-0.4285139807183282,0.0,Q5,low
